,id,tech_word,wcount,country,dmonth,dyear,dposition,allads
26529,27020,performance testing,1,Kenya,5,2022,Developer,37
26530,27021,national initiative for cybersecurity education ,1,Kenya,5,2022,Developer,37
26531,27022,comma-separated values file ,1,Kenya,5,2022,Developer,37
26532,27023,dynamic html ,1,Kenya,5,2022,Developer,37
26533,27024,dynamic hypertext markup language ,1,Kenya,5,2022,Developer,37
26534,27025,courseware,1,Kenya,5,2022,Developer,37
26535,27026,product manager,1,Kenya,5,2022,Developer,37
26536,27027,product management,1,Kenya,5,2022,Developer,37
26537,27028,dynamic structured query language ,1,Kenya,5,2022,Developer,37
26538,27029,markup,1,Kenya,5,2022,Developer,37
26539,27030,unit test,1,Kenya,5,2022,Developer,37
26540,27031,software as a service ,1,Kenya,5,2022,Developer,37
26541,27032,middleware,1,Kenya,5,2022,Developer,37
26542,27033,usability,1,Kenya,5,2022,Developer,37
26543,27034,customer support,1,Kenya,5,2022,Developer,37
26544,27035,portal ,1,Kenya,5,2022,Developer,37
26545,27036,network administration,1,Kenya,5,2022,Developer,37
26546,27037,web page ,1,Kenya,5,2022,Developer,37
26547,27038,interaction design ,1,Kenya,5,2022,Developer,37
26548,27039,network access server ,1,Kenya,5,2022,Developer,37
26549,27040,handover ,1,Kenya,5,2022,Developer,37
26550,27041,assignment,1,Kenya,5,2022,Developer,37
26551,27042,provisioning ,1,Kenya,5,2022,Developer,37
26552,27043,extensible hypertext markup language ,1,Kenya,5,2022,Developer,37
26553,27044,bug,1,Kenya,5,2022,Developer,37
26554,27045,codebase,1,Kenya,5,2022,Developer,37
26555,27046,web developer,1,Kenya,5,2022,Developer,37
26556,27047,user experience platform ,1,Kenya,5,2022,Developer,37
26557,27048,big data management,1,Kenya,5,2022,Developer,37
26558,27049,state,1,Kenya,5,2022,Developer,37
26559,27050,ecmascript,1,Kenya,5,2022,Developer,37
26560,27051,web client,1,Kenya,5,2022,Developer,37
26561,27052,user experience design ,1,Kenya,5,2022,Developer,37
26562,27053,transparency,1,Kenya,5,2022,Developer,37
26563,27054,computing,1,Kenya,5,2022,Developer,37
26564,27055,component,1,Kenya,5,2022,Developer,37
26565,27056,user acceptance testing ,1,Kenya,5,2022,Developer,37
26566,27057,site reliability engineering ,1,Kenya,5,2022,Developer,37
26567,27058,information management system ,1,Kenya,5,2022,Developer,37
26568,27059,project manager ,1,Kenya,5,2022,Developer,37
26569,27060,uninterruptible power supply ,1,Kenya,5,2022,Developer,37
26570,27061,global catalog ,1,Kenya,5,2022,Developer,37
26571,27062,hypertext transfer protocol ,1,Kenya,5,2022,Developer,37
26572,27063,final,1,Kenya,5,2022,Developer,37
26573,27064,thread,1,Kenya,5,2022,Developer,37
26574,27065,file area network ,1,Kenya,5,2022,Developer,37
26575,27066,nit,1,Kenya,5,2022,Developer,37
26576,27067,requirements engineering,1,Kenya,5,2022,Developer,37
26577,27068,kotlin,1,Kenya,5,2022,Developer,37
26578,27069,file,1,Kenya,5,2022,Developer,37
26579,27070,object model,1,Kenya,5,2022,Developer,37
26580,27071,intranet,1,Kenya,5,2022,Developer,37
26581,27072,cloud computing,1,Kenya,5,2022,Developer,37
26582,27073,rational unified process ,1,Kenya,5,2022,Developer,37
26583,27074,data structure,1,Kenya,5,2022,Developer,37
26584,27075,operating system ,1,Kenya,5,2022,Developer,37
26585,27076,light-emitting diode ,1,Kenya,5,2022,Developer,37
26586,27077,central office ,1,Kenya,5,2022,Developer,37
26587,27078,adaptive resonance theory ,1,Kenya,5,2022,Developer,37
26588,27079,regression testing,1,Kenya,5,2022,Developer,37
26589,27080,workstation ,1,Kenya,5,2022,Developer,37
26590,27081,data services,1,Kenya,5,2022,Developer,37
26591,27082,java virtual machine ,1,Kenya,5,2022,Developer,37
26592,27083,geographic information system ,1,Kenya,5,2022,Developer,37
26593,27084,kanban,1,Kenya,5,2022,Developer,37
26594,27085,free,1,Kenya,5,2022,Developer,37
26595,27086,structured programming,1,Kenya,5,2022,Developer,37
26596,27087,xpath,1,Kenya,5,2022,Developer,37
26597,27088,refresh,1,Kenya,5,2022,Developer,37
26598,27089,rendering,1,Kenya,5,2022,Developer,37
26599,27090,nosql,1,Kenya,5,2022,Developer,37
26600,27091,data warehouse ,1,Kenya,5,2022,Developer,37
26601,27092,refresh ,1,Kenya,5,2022,Developer,37
26602,27093,xml query language ,1,Kenya,5,2022,Developer,37
26603,27094,file transfer protocol ,1,Kenya,5,2022,Developer,37
26604,27095,template,1,Kenya,5,2022,Developer,37
26605,27096,disaster recovery,1,Kenya,5,2022,Developer,37
26606,27097,swift,1,Kenya,5,2022,Developer,37
26607,27098,iteration,1,Kenya,5,2022,Developer,37
26608,27099,labor management system ,1,Kenya,5,2022,Developer,37
26609,27100,tablet,1,Kenya,5,2022,Developer,37
26610,27101,refactoring,1,Kenya,5,2022,Developer,37
26611,27102,gateway,1,Kenya,5,2022,Developer,37
26612,27103,subject matter expert ,1,Kenya,5,2022,Developer,37
26613,27104,system design,1,Kenya,5,2022,Developer,37
26614,27105,system testing,1,Kenya,5,2022,Developer,37
26615,27106,relational database ,1,Kenya,5,2022,Developer,37
26616,27107,data repository,1,Kenya,5,2022,Developer,37
26617,27108,class,1,Kenya,5,2022,Developer,37
26618,27109,administrative domain ,1,Kenya,5,2022,Developer,37
26619,27110,capacity,1,Kenya,5,2022,Developer,37
26620,27111,latency,1,Kenya,5,2022,Developer,37
26621,27112,relationship,1,Kenya,5,2022,Developer,37
26622,27113,flux,1,Kenya,5,2022,Developer,37
26623,27114,desktop,1,Kenya,5,2022,Developer,37
26624,27115,gaming,1,Kenya,5,2022,Developer,37
26625,27116,wordpress ,1,Kenya,5,2022,Developer,37
26626,27117,open rights group ,1,Kenya,5,2022,Developer,37
26627,27118,test driven development ,1,Kenya,5,2022,Developer,37
26628,27119,declarative programming,1,Kenya,5,2022,Developer,37
26629,27120,forward ,1,Kenya,5,2022,Developer,37
26630,27121,network performance,1,Kenya,5,2022,Developer,37
26631,27122,system integration ,1,Kenya,5,2022,Developer,37
26632,27123,java object,1,Kenya,5,2022,Developer,37
26633,27124,reflection,1,Kenya,5,2022,Developer,37
26634,27125,relation,1,Kenya,5,2022,Developer,37
26635,27126,software,25,Kenya,6,2022,Developer,35
26636,27127,computer,22,Kenya,6,2022,Developer,35
26637,27128,computer science,21,Kenya,6,2022,Developer,35
26638,27129,javascript ,18,Kenya,6,2022,Developer,35
26639,27130,developer,18,Kenya,6,2022,Developer,35
26640,27131,web,18,Kenya,6,2022,Developer,35
26641,27132,data,17,Kenya,6,2022,Developer,35
26642,27133,programming,15,Kenya,6,2022,Developer,35
26643,27134,structured query language ,15,Kenya,6,2022,Developer,35
26644,27135,select ,14,Kenya,6,2022,Developer,35
26645,27136,hypertext markup language ,13,Kenya,6,2022,Developer,35
26646,27137,field,13,Kenya,6,2022,Developer,35
26647,27138,code,13,Kenya,6,2022,Developer,35
26648,27139,python,12,Kenya,6,2022,Developer,35
26649,27140,software development,12,Kenya,6,2022,Developer,35
26650,27141,java,12,Kenya,6,2022,Developer,35
26651,27142,deployment,11,Kenya,6,2022,Developer,35
26652,27143,server,11,Kenya,6,2022,Developer,35
26653,27144,key,11,Kenya,6,2022,Developer,35
26654,27145,tuple ,11,Kenya,6,2022,Developer,35
26655,27146,database ,11,Kenya,6,2022,Developer,35
26656,27147,mysql,9,Kenya,6,2022,Developer,35
26657,27148,platform,9,Kenya,6,2022,Developer,35
26658,27149,software engineering,9,Kenya,6,2022,Developer,35
26659,27150,php: hypertext preprocessor ,9,Kenya,6,2022,Developer,35
26660,27151,user experience ,9,Kenya,6,2022,Developer,35
26661,27152,cascading style sheet ,9,Kenya,6,2022,Developer,35
26662,27153,build,8,Kenya,6,2022,Developer,35
26663,27154,information technology ,8,Kenya,6,2022,Developer,35
26664,27155,client,8,Kenya,6,2022,Developer,35
26665,27156,network address translation ,8,Kenya,6,2022,Developer,35
26666,27157,stack,7,Kenya,6,2022,Developer,35
26667,27158,coding,7,Kenya,6,2022,Developer,35
26668,27159,cloud,7,Kenya,6,2022,Developer,35
26669,27161,application programming interface ,7,Kenya,6,2022,Developer,35
26670,27162,troubleshooting,7,Kenya,6,2022,Developer,35
26671,27163,make,6,Kenya,6,2022,Developer,35
26672,27164,quality assurance ,6,Kenya,6,2022,Developer,35
26673,27165,full stack,6,Kenya,6,2022,Developer,35
26674,27166,federation against software theft ,6,Kenya,6,2022,Developer,35
26675,27167,object,6,Kenya,6,2022,Developer,35
26676,27168,sql server,6,Kenya,6,2022,Developer,35
26677,27169,continuous delivery ,5,Kenya,6,2022,Developer,35
26678,27170,internal,5,Kenya,6,2022,Developer,35
26679,27171,amazon web services ,5,Kenya,6,2022,Developer,35
26680,27172,join,5,Kenya,6,2022,Developer,35
26681,27173,representational state transfer ,5,Kenya,6,2022,Developer,35
26682,27174,git,5,Kenya,6,2022,Developer,35
26683,27175,c programming language ,5,Kenya,6,2022,Developer,35
26684,27176,usability,5,Kenya,6,2022,Developer,35
26685,27177,debugging,5,Kenya,6,2022,Developer,35
26686,27178,implementation,5,Kenya,6,2022,Developer,35
26687,27179,user interface ,5,Kenya,6,2022,Developer,35
26688,27180,customer intelligence ,5,Kenya,6,2022,Developer,35
26689,27181,.net framework ,4,Kenya,6,2022,Developer,35
26690,27182,website,4,Kenya,6,2022,Developer,35
26691,27183,asynchronous javascript and xml ,4,Kenya,6,2022,Developer,35
26692,27184,analytics,4,Kenya,6,2022,Developer,35
26693,27185,record,4,Kenya,6,2022,Developer,35
26694,27186,beginner's all-purpose symbolic instruction code ,4,Kenya,6,2022,Developer,35
26695,27187,shell,4,Kenya,6,2022,Developer,35
26696,27188,variety,4,Kenya,6,2022,Developer,35
26697,27189,full stack developer,4,Kenya,6,2022,Developer,35
26698,27190,collaboration,4,Kenya,6,2022,Developer,35
26699,27191,digital,4,Kenya,6,2022,Developer,35
26700,27192,node.js,3,Kenya,6,2022,Developer,35
26701,27193,continuous integration ,3,Kenya,6,2022,Developer,35
26702,27194,software development life cycle ,3,Kenya,6,2022,Developer,35
26703,27195,ios,3,Kenya,6,2022,Developer,35
26704,27196,final,3,Kenya,6,2022,Developer,35
26705,27197,unix,3,Kenya,6,2022,Developer,35
26706,27198,model view controller ,3,Kenya,6,2022,Developer,35
26707,27199,access,3,Kenya,6,2022,Developer,35
26708,27200,postgresql,3,Kenya,6,2022,Developer,35
26709,27201,update,3,Kenya,6,2022,Developer,35
26710,27202,power-on self test ,3,Kenya,6,2022,Developer,35
26711,27203,functional testing,3,Kenya,6,2022,Developer,35
26712,27204,feedback,3,Kenya,6,2022,Developer,35
26713,27205,scripts,3,Kenya,6,2022,Developer,35
26714,27206,enhanced data gsm environment ,3,Kenya,6,2022,Developer,35
26715,27207,jquery,3,Kenya,6,2022,Developer,35
26716,27208,asp.net,3,Kenya,6,2022,Developer,35
26717,27209,scrum,3,Kenya,6,2022,Developer,35
26718,27210,android,3,Kenya,6,2022,Developer,35
26719,27211,app,3,Kenya,6,2022,Developer,35
26720,27212,current,3,Kenya,6,2022,Developer,35
26721,27213,node,3,Kenya,6,2022,Developer,35
26722,27214,application service provider ,3,Kenya,6,2022,Developer,35
26723,27215,capacity,2,Kenya,6,2022,Developer,35
26724,27216,digital subscriber line ,2,Kenya,6,2022,Developer,35
26725,27217,apache subversion ,2,Kenya,6,2022,Developer,35
26726,27218,web developer,2,Kenya,6,2022,Developer,35
26727,27219,web development,2,Kenya,6,2022,Developer,35
26728,27220,great ,2,Kenya,6,2022,Developer,35
26729,27221,"basically available, soft state, eventual consistency ",2,Kenya,6,2022,Developer,35
26730,27222,entity,2,Kenya,6,2022,Developer,35
26731,27223,information and communications technology ,2,Kenya,6,2022,Developer,35
26732,27224,information system ,2,Kenya,6,2022,Developer,35
26733,27225,class,2,Kenya,6,2022,Developer,35
26734,27226,software as a service ,2,Kenya,6,2022,Developer,35
26735,27227,output ,2,Kenya,6,2022,Developer,35
26736,27228,sqlite,2,Kenya,6,2022,Developer,35
26737,27229,microservices,2,Kenya,6,2022,Developer,35
26738,27230,data architecture,2,Kenya,6,2022,Developer,35
26739,27231,debug,2,Kenya,6,2022,Developer,35
26740,27232,instance,2,Kenya,6,2022,Developer,35
26741,27233,programmer,2,Kenya,6,2022,Developer,35
26742,27234,command ,2,Kenya,6,2022,Developer,35
26743,27235,bootstrap,2,Kenya,6,2022,Developer,35
26744,27236,rapid application development ,2,Kenya,6,2022,Developer,35
26745,27237,range,2,Kenya,6,2022,Developer,35
26746,27238,domain-specific language ,2,Kenya,6,2022,Developer,35
26747,27239,search engine optimization ,2,Kenya,6,2022,Developer,35
26748,27240,business logic,2,Kenya,6,2022,Developer,35
26749,27241,automated testing,2,Kenya,6,2022,Developer,35
26750,27242,data science,2,Kenya,6,2022,Developer,35
26751,27243,compliance,2,Kenya,6,2022,Developer,35
26752,27244,agile software development,2,Kenya,6,2022,Developer,35
26753,27245,short message service ,2,Kenya,6,2022,Developer,35
26754,27246,interoperability,2,Kenya,6,2022,Developer,35
26755,27247,linux,2,Kenya,6,2022,Developer,35
26756,27248,data governance ,2,Kenya,6,2022,Developer,35
26757,27249,runtime environment ,2,Kenya,6,2022,Developer,35
26758,27250,network access server ,2,Kenya,6,2022,Developer,35
26759,27251,bug,2,Kenya,6,2022,Developer,35
26760,27252,automation,2,Kenya,6,2022,Developer,35
26761,27253,interface ,2,Kenya,6,2022,Developer,35
26762,27254,interface,2,Kenya,6,2022,Developer,35
26763,27255,portal ,2,Kenya,6,2022,Developer,35
26764,27256,media,2,Kenya,6,2022,Developer,35
26765,27257,open source,2,Kenya,6,2022,Developer,35
26766,27258,modification ,2,Kenya,6,2022,Developer,35
26767,27259,availability,2,Kenya,6,2022,Developer,35
26768,27260,internet information services ,2,Kenya,6,2022,Developer,35
26769,27261,service desk,2,Kenya,6,2022,Developer,35
26770,27262,business intelligence ,2,Kenya,6,2022,Developer,35
26771,27263,system testing,2,Kenya,6,2022,Developer,35
26772,27264,management software,2,Kenya,6,2022,Developer,35
26773,27265,devsecops,2,Kenya,6,2022,Developer,35
26774,27266,enterprise resource planning ,2,Kenya,6,2022,Developer,35
26775,27267,joint application development ,2,Kenya,6,2022,Developer,35
26776,27268,technical support ,2,Kenya,6,2022,Developer,35
26777,27269,relational database ,2,Kenya,6,2022,Developer,35
26778,27270,devops,2,Kenya,6,2022,Developer,35
26779,27271,desktop,2,Kenya,6,2022,Developer,35
26780,27272,function,2,Kenya,6,2022,Developer,35
26781,27273,best practice,2,Kenya,6,2022,Developer,35
26782,27274,layer,2,Kenya,6,2022,Developer,35
26783,27275,user interface design ,2,Kenya,6,2022,Developer,35
26784,27276,chief technology officer ,2,Kenya,6,2022,Developer,35
26785,27277,sip for instant messaging and and presence leveraging extensions ,2,Kenya,6,2022,Developer,35
26786,27278,online,2,Kenya,6,2022,Developer,35
26787,27279,relationship,2,Kenya,6,2022,Developer,35
26788,27280,network management system ,1,Kenya,6,2022,Developer,35
26789,27281,throughput,1,Kenya,6,2022,Developer,35
26790,27282,quality control ,1,Kenya,6,2022,Developer,35
26791,27283,system administrator ,1,Kenya,6,2022,Developer,35
26792,27284,system design,1,Kenya,6,2022,Developer,35
26793,27285,cryptography,1,Kenya,6,2022,Developer,35
26794,27286,resolution,1,Kenya,6,2022,Developer,35
26795,27287,app store,1,Kenya,6,2022,Developer,35
26796,27288,operating system ,1,Kenya,6,2022,Developer,35
26797,27289,hardware ,1,Kenya,6,2022,Developer,35
26798,27290,package,1,Kenya,6,2022,Developer,35
26799,27291,service level,1,Kenya,6,2022,Developer,35
26800,27292,data scientist,1,Kenya,6,2022,Developer,35
26801,27293,android app,1,Kenya,6,2022,Developer,35
26802,27294,power leveling ,1,Kenya,6,2022,Developer,35
26803,27295,oracle database ,1,Kenya,6,2022,Developer,35
26804,27296,information security ,1,Kenya,6,2022,Developer,35
26805,27297,platform as a service ,1,Kenya,6,2022,Developer,35
26806,27298,customer facing,1,Kenya,6,2022,Developer,35
26807,27299,computer engineering,1,Kenya,6,2022,Developer,35
26808,27300,denormalization,1,Kenya,6,2022,Developer,35
26809,27301,development environment,1,Kenya,6,2022,Developer,35
26810,27302,application client,1,Kenya,6,2022,Developer,35
26811,27303,web server,1,Kenya,6,2022,Developer,35
26812,27304,javascript object notation ,1,Kenya,6,2022,Developer,35
26813,27305,remote procedure call ,1,Kenya,6,2022,Developer,35
26814,27306,data security,1,Kenya,6,2022,Developer,35
26815,27307,system development lifecycle ,1,Kenya,6,2022,Developer,35
26816,27308,help system,1,Kenya,6,2022,Developer,35
26817,27309,help desk,1,Kenya,6,2022,Developer,35
26818,27310,video editing,1,Kenya,6,2022,Developer,35
26819,27311,scrum master,1,Kenya,6,2022,Developer,35
26820,27312,windows file protection ,1,Kenya,6,2022,Developer,35
26821,27313,sharepoint,1,Kenya,6,2022,Developer,35
26822,27314,logic programming,1,Kenya,6,2022,Developer,35
26823,27315,web content,1,Kenya,6,2022,Developer,35
26824,27316,internet,1,Kenya,6,2022,Developer,35
26825,27317,kanban,1,Kenya,6,2022,Developer,35
26826,27318,office suite,1,Kenya,6,2022,Developer,35
26827,27319,codebase,1,Kenya,6,2022,Developer,35
26828,27320,source code,1,Kenya,6,2022,Developer,35
26829,27321,prototyping,1,Kenya,6,2022,Developer,35
26830,27322,provisioning ,1,Kenya,6,2022,Developer,35
26831,27323,maven,1,Kenya,6,2022,Developer,35
26832,27324,complex sql,1,Kenya,6,2022,Developer,35
26833,27325,state,1,Kenya,6,2022,Developer,35
26834,27326,go,1,Kenya,6,2022,Developer,35
26835,27327,apache kafka,1,Kenya,6,2022,Developer,35
26836,27328,electronic mail ,1,Kenya,6,2022,Developer,35
26837,27329,assignment,1,Kenya,6,2022,Developer,35
26838,27330,graphics,1,Kenya,6,2022,Developer,35
26839,27331,authentication,1,Kenya,6,2022,Developer,35
26840,27332,refactoring,1,Kenya,6,2022,Developer,35
26841,27333,google,1,Kenya,6,2022,Developer,35
26842,27334,google analytics,1,Kenya,6,2022,Developer,35
26843,27335,component,1,Kenya,6,2022,Developer,35
26844,27336,customer relationship management ,1,Kenya,6,2022,Developer,35
26845,27337,labor management system ,1,Kenya,6,2022,Developer,35
26846,27338,customer support,1,Kenya,6,2022,Developer,35
26847,27339,storage,1,Kenya,6,2022,Developer,35
26848,27340,internet of things ,1,Kenya,6,2022,Developer,35
26849,27341,redis,1,Kenya,6,2022,Developer,35
26850,27342,data quality,1,Kenya,6,2022,Developer,35
26851,27343,object-oriented programming ,1,Kenya,6,2022,Developer,35
26852,27344,web page ,1,Kenya,6,2022,Developer,35
26853,27345,apache tomcat,1,Kenya,6,2022,Developer,35
26854,27346,solaris,1,Kenya,6,2022,Developer,35
26855,27347,global positioning system ,1,Kenya,6,2022,Developer,35
26856,27348,unit test,1,Kenya,6,2022,Developer,35
26857,27349,cloud infrastructure,1,Kenya,6,2022,Developer,35
26858,27350,data protection,1,Kenya,6,2022,Developer,35
26859,27351,evil grin ,1,Kenya,6,2022,Developer,35
26860,27352,knowledge base ,1,Kenya,6,2022,Developer,35
26861,27353,machine learning ,1,Kenya,6,2022,Developer,35
26862,27354,scalability,1,Kenya,6,2022,Developer,35
26863,27355,tag,1,Kenya,6,2022,Developer,35
26864,27356,configuration,1,Kenya,6,2022,Developer,35
26865,27357,htm,1,Kenya,6,2022,Developer,35
26866,27358,secure electronic transaction ,1,Kenya,6,2022,Developer,35
26867,27359,structured programming,1,Kenya,6,2022,Developer,35
26868,27360,organic search,1,Kenya,6,2022,Developer,35
26869,27361,blockchain ,1,Kenya,6,2022,Developer,35
26870,27362,systems analysis,1,Kenya,6,2022,Developer,35
26871,27363,software development life cycle model ,1,Kenya,6,2022,Developer,35
26872,27364,network,1,Kenya,6,2022,Developer,35
26873,27365,polymorphism,1,Kenya,6,2022,Developer,35
26874,27366,usability testing,1,Kenya,6,2022,Developer,35
26875,27367,burn,1,Kenya,6,2022,Developer,35
26876,27368,test driven development ,1,Kenya,6,2022,Developer,35
26877,27369,financial information exchange ,1,Kenya,6,2022,Developer,35
26878,27370,enhancement,1,Kenya,6,2022,Developer,35
26879,27371,model ,1,Kenya,6,2022,Developer,35
26880,27372,database server,1,Kenya,6,2022,Developer,35
26881,27373,accounting,1,Kenya,6,2022,Developer,35
26882,27374,programming language,1,Kenya,6,2022,Developer,35
26883,27375,root,1,Kenya,6,2022,Developer,35
26884,27376,root cause analysis ,1,Kenya,6,2022,Developer,35
26885,27377,information technology infrastructure library ,1,Kenya,6,2022,Developer,35
26886,27378,system administration,1,Kenya,6,2022,Developer,35
26887,27379,ruby,1,Kenya,6,2022,Developer,35
26888,27380,bigquery,1,Kenya,6,2022,Developer,35
26889,27381,mobile web,1,Kenya,6,2022,Developer,35
26890,27382,variable ,1,Kenya,6,2022,Developer,35
26891,27383,extension,1,Kenya,6,2022,Developer,35
26892,27384,user experience designer ,1,Kenya,6,2022,Developer,35
26893,27385,wordpress ,1,Kenya,6,2022,Developer,35
26894,27386,inheritance,1,Kenya,6,2022,Developer,35
26895,27387,death by tweakage ,1,Kenya,6,2022,Developer,35
26896,27388,command line,1,Kenya,6,2022,Developer,35
26897,27389,workforce management ,1,Kenya,6,2022,Developer,35
26898,27390,transaction,1,Kenya,6,2022,Developer,35
26899,27391,product management,1,Kenya,6,2022,Developer,35
26900,27392,syntactically awesome stylesheets ,1,Kenya,6,2022,Developer,35
26901,27393,bug tracking,1,Kenya,6,2022,Developer,35
26902,27394,velocity,1,Kenya,6,2022,Developer,35
26903,27395,anonymous,1,Kenya,6,2022,Developer,35
26904,27396,application software,1,Kenya,6,2022,Developer,35
26905,27397,bug fix,1,Kenya,6,2022,Developer,35
26906,27398,user acceptance testing ,1,Kenya,6,2022,Developer,35
26907,27399,tuning,1,Kenya,6,2022,Developer,35
26908,27400,pipeline,1,Kenya,6,2022,Developer,35
26909,27401,smart contract,1,Kenya,6,2022,Developer,35
26910,27402,pipelining,1,Kenya,6,2022,Developer,35
26911,27403,extensible hypertext markup language ,1,Kenya,6,2022,Developer,35
26912,27404,visual basic .net ,1,Kenya,6,2022,Developer,35
26913,27405,unstructured data,1,Kenya,6,2022,Developer,35
26914,27406,kubernetes,1,Kenya,6,2022,Developer,35
26915,27407,modular,1,Kenya,6,2022,Developer,35
26916,27408,form,1,Kenya,6,2022,Developer,35
26917,27409,telecommunications,1,Kenya,6,2022,Developer,35
26918,27410,nanosecond ,1,Kenya,6,2022,Developer,35
26919,27411,docker,1,Kenya,6,2022,Developer,35
26920,27412,data warehouse ,1,Kenya,6,2022,Developer,35
26921,27413,google plus ,1,Kenya,6,2022,Developer,35
26922,27414,mobile internet device ,1,Kenya,6,2022,Developer,35
26923,27415,data visualization,1,Kenya,6,2022,Developer,35
26924,27416,charge,1,Kenya,6,2022,Developer,35
26925,27417,project management,1,Kenya,6,2022,Developer,35
26926,27418,windows mobile,1,Kenya,6,2022,Developer,35
26927,27419,performant,1,Kenya,6,2022,Developer,35
26928,27420,visual basic ,1,Kenya,6,2022,Developer,35
26929,27421,database administration,1,Kenya,6,2022,Developer,35
26930,27422,"self-monitoring, analysis and reporting technology ",1,Kenya,6,2022,Developer,35
26931,27423,pay as you go ,1,Kenya,6,2022,Developer,35
26932,27424,ipad,1,Kenya,6,2022,Developer,35
26933,27425,database management system ,1,Kenya,6,2022,Developer,35
26934,27426,cluster ,1,Kenya,6,2022,Developer,35
26935,27427,upgrade ,1,Kenya,6,2022,Developer,35
26936,27428,accessibility,1,Kenya,6,2022,Developer,35
26937,27429,latency,1,Kenya,6,2022,Developer,35
26938,27430,persistence,1,Kenya,6,2022,Developer,35
26939,27431,content management system ,1,Kenya,6,2022,Developer,35
26940,27432,iphone,1,Kenya,6,2022,Developer,35
26941,27433,data management,1,Kenya,6,2022,Developer,35
26942,27434,data analyst,1,Kenya,6,2022,Developer,35
26943,27435,data analytics,1,Kenya,6,2022,Developer,35
26944,27436,general data protection regulation ,1,Kenya,6,2022,Developer,35
26945,27437,web,24,Kenya,7,2022,Developer,34
26946,27438,computer,22,Kenya,7,2022,Developer,34
26947,27439,computer science,21,Kenya,7,2022,Developer,34
26948,27440,software,21,Kenya,7,2022,Developer,34
26949,27441,code,18,Kenya,7,2022,Developer,34
26950,27442,javascript ,14,Kenya,7,2022,Developer,34
26951,27443,select ,13,Kenya,7,2022,Developer,34
26952,27444,software development,13,Kenya,7,2022,Developer,34
26953,27445,java,12,Kenya,7,2022,Developer,34
26954,27446,data,12,Kenya,7,2022,Developer,34
26955,27447,programming,12,Kenya,7,2022,Developer,34
26956,27448,developer,11,Kenya,7,2022,Developer,34
26957,27450,git,10,Kenya,7,2022,Developer,34
26958,27451,mysql,9,Kenya,7,2022,Developer,34
26959,27452,python,9,Kenya,7,2022,Developer,34
26960,27453,user experience ,8,Kenya,7,2022,Developer,34
26961,27454,hypertext markup language ,8,Kenya,7,2022,Developer,34
26962,27455,scrum,8,Kenya,7,2022,Developer,34
26963,27456,cascading style sheet ,8,Kenya,7,2022,Developer,34
26964,27457,php: hypertext preprocessor ,8,Kenya,7,2022,Developer,34
26965,27458,current,8,Kenya,7,2022,Developer,34
26966,27459,app,8,Kenya,7,2022,Developer,34
26967,27460,collaboration,7,Kenya,7,2022,Developer,34
26968,27461,build,7,Kenya,7,2022,Developer,34
26969,27462,troubleshooting,6,Kenya,7,2022,Developer,34
26970,27463,user interface ,6,Kenya,7,2022,Developer,34
26971,27464,make,6,Kenya,7,2022,Developer,34
26972,27465,key,6,Kenya,7,2022,Developer,34
26973,27466,federation against software theft ,6,Kenya,7,2022,Developer,34
26974,27467,field,6,Kenya,7,2022,Developer,34
26975,27468,scripts,6,Kenya,7,2022,Developer,34
26976,27469,network address translation ,5,Kenya,7,2022,Developer,34
26977,27470,google plus ,5,Kenya,7,2022,Developer,34
26978,27471,source code,5,Kenya,7,2022,Developer,34
26979,27472,information technology ,5,Kenya,7,2022,Developer,34
26980,27473,implementation,5,Kenya,7,2022,Developer,34
26981,27474,structured query language ,5,Kenya,7,2022,Developer,34
26982,27475,website,5,Kenya,7,2022,Developer,34
26983,27476,database ,5,Kenya,7,2022,Developer,34
26984,27477,c programming language ,5,Kenya,7,2022,Developer,34
26985,27478,stack,5,Kenya,7,2022,Developer,34
26986,27479,cloud,5,Kenya,7,2022,Developer,34
26987,27480,digital,5,Kenya,7,2022,Developer,34
26988,27481,coding,5,Kenya,7,2022,Developer,34
26989,27482,client,5,Kenya,7,2022,Developer,34
26990,27483,google,5,Kenya,7,2022,Developer,34
26991,27484,platform,5,Kenya,7,2022,Developer,34
26992,27485,internal,5,Kenya,7,2022,Developer,34
26993,27486,open source,5,Kenya,7,2022,Developer,34
26994,27487,engine,4,Kenya,7,2022,Developer,34
26995,27488,mobile application ,4,Kenya,7,2022,Developer,34
26996,27489,short message service ,4,Kenya,7,2022,Developer,34
26997,27490,debugging,4,Kenya,7,2022,Developer,34
26998,27491,financial information exchange ,4,Kenya,7,2022,Developer,34
26999,27492,node,4,Kenya,7,2022,Developer,34
27000,27493,spring framework,4,Kenya,7,2022,Developer,34
27001,27494,server,4,Kenya,7,2022,Developer,34
27002,27495,ios,4,Kenya,7,2022,Developer,34
27003,27496,microservices,4,Kenya,7,2022,Developer,34
27004,27497,android,4,Kenya,7,2022,Developer,34
27005,27498,feedback,4,Kenya,7,2022,Developer,34
27006,27499,web design,4,Kenya,7,2022,Developer,34
27007,27500,tuple ,4,Kenya,7,2022,Developer,34
27008,27501,functional testing,4,Kenya,7,2022,Developer,34
27009,27502,object-oriented programming ,4,Kenya,7,2022,Developer,34
27010,27503,wordpress ,3,Kenya,7,2022,Developer,34
27011,27504,.net framework ,3,Kenya,7,2022,Developer,34
27012,27505,software development life cycle ,3,Kenya,7,2022,Developer,34
